Date,Open,High,Low,Close,Volume
2020-09-30,85.1287,85.7487,85.015,85.1019,112259692.9092
2020-10-31,84.8826,85.1207,84.4067,84.4837,109366929.23051
2020-11-30,84.6122,85.5196,84.4363,85.5108,95421228.344725
2020-12-31,85.2836,85.3262,84.7454,85.2204,110699972.23214
2021-01-31,85.0753,85.1324,84.0126,84.4846,118225877.23561
2021-02-28,84.308,84.4266,82.0604,83.0469,105931978.94638
2021-03-31,82.8495,82.9876,81.5074,81.9884,135661848.444
2021-04-30,82.0445,82.8041,81.8254,82.5127,119971970.38103
2021-05-31,82.5038,82.9699,82.0575,82.639,115486931.78063
2021-06-30,82.582,83.4736,82.4949,83.3778,151685938.40598
2021-07-31,83.2227,84.5283,83.126,84.2232,137380847.6517
2021-08-31,84.2725,84.6367,83.4786,84.062,106740319.05906
2021-09-30,84.1498,84.4136,83.1417,83.2159,112092629.99809
2021-10-31,83.2247,83.4104,82.5236,83.1467,122402875.33397
2021-11-30,82.9265,83.9121,82.3516,83.3176,124200298.60516
2021-12-31,83.1901,83.8497,82.8317,83.0588,145985135.93364
2022-01-31,82.7547,82.7547,81.0404,81.3435,138926867.94067
2022-02-28,81.3693,81.6151,79.4763,80.4172,135514910.28804
2022-03-31,80.6631,81.1056,77.2898,78.2043,212853414.72585
2022-04-30,77.6996,78.1628,75.0088,75.0976,165520733.89574
2022-05-31,74.8715,76.2541,74.2001,75.7207,174641226.75509
2022-06-30,75.7484,75.8316,72.424,74.4623,151083574.7802
2022-07-31,74.9569,76.5034,74.1936,76.2358,110678150.49982
2022-08-31,76.3878,76.661,74.0137,74.1031,129718085.11809
2022-09-30,73.683,74.1389,70.3414,71.0033,131554876.52133
2022-10-31,71.3717,71.9092,68.7736,70.0278,151287347.61739
2022-11-30,70.4199,72.6,69.4072,72.595,147055060.10002
2022-12-31,72.73,74.15,71.8,71.84,160030497
2023-01-31,72.45,74.655,72.07,74.22,114038832
2023-02-28,74.16,74.86,71.755,72.07,100780130
2023-03-31,71.68,74.42,71.17,73.83,114697894
2023-04-30,73.58,74.9,73.15,74.08,80595021
2023-05-31,73.6,74.38,72.07,73.04,104675581
2023-06-30,73.05,73.185,72.2,72.69,107505878
2023-07-31,72.49,72.98,71.35,72.42,111822613
2023-08-31,71.93,72.02,70.45,71.75,127085856
2023-09-30,71.55,71.57,69.38,69.78,137479036
2023-10-31,69.32,69.735,67.99,68.53,172503721
2023-11-30,68.48,71.7,68.45,71.43,142805396
2023-12-31,71.22,73.92,71.2,73.55,161353236
2024-01-31,73.26,73.64,72.43,73.43,156730774
2024-02-29,73.51,73.8256,71.74,72.22,150946033
2024-03-31,71.94,72.9659,71.81,72.63,162565075
2024-04-30,72.15,72.19,70.37,70.67,185918156
2024-05-31,70.6,72.16,70.5,71.64,109058393
2024-06-30,71.57,72.74,71.53,72.05,118913210
2024-07-31,71.58,73.52,71.4,73.52,119898520
